Column_1,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,Breed,Color,weight,Normal_Age
21455,A674253,,2014-03-15 13:31:00,Transfer,Partner,Dog,Neutered Male,Boston Terrier Mix,Brown Brindle/White,47.18106086,1.959760051
21456,A688285,Princess,2014-10-12 19:14:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Brown/Black,52.68904726,1.596816009
21457,A686689,Macey,2014-08-28 12:00:00,Transfer,Partner,Dog,Intact Female,Dachshund,Red,27.81473291,1.475180238
21458,A674101,Percy,2014-03-15 16:25:00,Transfer,Partner,Dog,Neutered Male,Beagle Mix,Tricolor,45.36118482,2.121351779
21459,A683780,Phoebe,2014-07-31 17:06:00,Transfer,Partner,Dog,Intact Female,Labrador Retriever Mix,Yellow,29.39875135,2.405198492
21460,A668866,Gordo,2014-04-13 17:15:00,Adoption,,Dog,Neutered Male,Labrador Retriever Mix,Tan,45.22505651,2.121351779
21461,A667632,Prissies,2013-11-22 17:13:00,Return_to_owner,,Dog,Neutered Male,Miniature Poodle Mix,Black/White,25.32897004,1.959760051
21462,A683739,Mindy,2014-07-25 11:14:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Calico,46.94309711,1.959760051
21463,A689637,Jewel,2014-10-08 13:56:00,Return_to_owner,,Dog,Spayed Female,Miniature Pinscher Mix,Black/Brown,46.11271898,1.959760051
21464,A700654,Butch,2015-05-04 13:37:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Brown/Tricolor,50.10838908,2.29626753
21465,A682302,,2014-07-10 17:41:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,37.87362853,1.6725662
21466,A696011,Cee Cee,2015-02-01 18:56:00,Transfer,Partner,Dog,Intact Female,Australian Cattle Dog/German Shepherd,Tricolor,50.41023823,1.596816009
21467,A714057,Princess,2015-10-24 0:00:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,White/Tan,44.93098685,1.959760051
21468,A631764,Daisy,2014-10-23 15:14:00,Return_to_owner,,Dog,Spayed Female,Jack Russell Terrier Mix,Tricolor,45.04129257,2.405198492
21469,A693712,Missy,2014-12-26 14:55:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby/White,53.03544567,2.549821365
21470,A713600,Koda,2015-10-09 14:28:00,Euthanasia,Suffering,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,50.66760988,2.44795483
21471,A714001,Jimmy,2015-12-29 12:00:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Black/White,30.5506094,1.6725662
21472,A695328,Mogwai,2015-02-14 13:08:00,Adoption,Foster,Dog,Neutered Male,Schipperke Mix,Black/White,43.49996653,1.959760051
21473,A605315,Max,2013-11-02 12:08:00,Return_to_owner,,Dog,Neutered Male,American Pit Bull Terrier,Black/White,36.77666319,2.29626753
21474,A713123,Marie,2015-10-06 17:04:00,Adoption,,Dog,Spayed Female,Beagle Mix,Brown/White,42.04407102,1.596816009
21475,A672146,Red,2014-03-02 15:18:00,Adoption,,Dog,Neutered Male,Pit Bull Mix,Red/White,46.84118581,2.22198504
21476,A629484,Honey,2015-08-27 16:41:00,Return_to_owner,,Dog,Spayed Female,Labrador Retriever Mix,Tan/White,19.70396047,2.405198492
21477,A687480,Cricket,2014-09-15 11:22:00,Transfer,Partner,Dog,Spayed Female,Flat Coat Retriever Mix,Black,58.03894239,2.121351779
21478,A673494,,2014-09-12 13:52:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Tortie/White,22.12636614,1.810477401
21479,A718109,Azul,2015-12-22 12:59:00,Return_to_owner,,Dog,Neutered Male,Australian Cattle Dog Mix,Blue Merle,40.43406738,2.603518782
21480,A691652,Marmalade,2014-11-19 15:08:00,Transfer,Partner,Cat,Intact Male,Domestic Longhair Mix,Orange Tabby/White,31.96066114,1.596816009
21481,A713951,Clark,2015-12-29 12:14:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,50.57887953,1.6725662
21482,A688081,Alvin,2014-10-18 16:21:00,Adoption,,Dog,Neutered Male,German Shepherd Mix,Tan/Black,44.35223598,2.121351779
21483,A714157,Sophie,2015-10-21 12:54:00,Return_to_owner,,Dog,Spayed Female,American Foxhound Mix,Tricolor,42.24265752,2.549821365
21484,A708094,Einstein,2015-07-29 18:32:00,Adoption,,Cat,Neutered Male,Domestic Medium Hair Mix,Brown Tabby/White,37.26293437,2.22198504
21485,A688671,Dobby,2014-12-30 17:16:00,Return_to_owner,,Dog,Spayed Female,Labrador Retriever Mix,Black/White,39.28866533,1.773136415
21486,A687782,Chicago,2014-09-12 17:29:00,Return_to_owner,,Dog,Neutered Male,Pit Bull Mix,Blue/White,36.19806259,1.959760051
21487,A676934,,2014-04-17 14:30:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Black Tabby,19.26026307,1.416246109
21488,A666343,Moose,2013-12-19 14:12:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Blue/White,28.1676776,1.773136415
21489,A666813,Tj,2013-12-27 15:49:00,Transfer,Partner,Cat,Spayed Female,Siamese/Domestic Shorthair,Black,41.30345966,1.940364895
21490,A689100,Princess,2014-10-18 17:02:00,Adoption,,Dog,Spayed Female,Chihuahua Longhair Mix,Black/White,39.86233396,2.121351779
21491,A701878,Barbie,2015-05-05 18:52:00,Return_to_owner,,Dog,Spayed Female,Labrador Retriever Mix,Black/Brown,53.32856551,1.959760051
21492,A710159,Beau,2015-09-14 13:36:00,Transfer,Partner,Dog,Neutered Male,Labrador Retriever Mix,Black/White,41.14508011,1.6725662
21493,A686415,Kobi,2014-12-11 17:17:00,Euthanasia,Behavior,Dog,Intact Male,Flat Coat Retriever Mix,Black/White,35.68799861,2.121351779
21494,A670704,Chris,2014-01-20 13:13:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby,45.79454909,1.596816009
21495,A715355,,2015-11-05 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,50.384274,1.728481239
21496,A698477,Spike,2015-03-20 18:11:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Black/White,43.31332683,2.121351779
21497,A688964,Linus,2014-11-10 19:40:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby,39.60149726,1.596816009
21498,A717418,Ozzie,2015-12-18 18:35:00,Return_to_owner,,Dog,Intact Male,Pit Bull Mix,Blue/White,45.90930951,2.44795483
21499,A695342,Jacki,2015-01-17 18:29:00,Adoption,,Dog,Spayed Female,Australian Shepherd/Chihuahua Shorthair,Black/Tan,42.31868381,1.596816009
21500,A714198,Andre,2015-10-20 9:37:00,Euthanasia,Suffering,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,46.32008821,2.121351779
21501,A704080,,2015-06-01 13:46:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Cream,42.6526057,1.171708511
21502,A704205,,2015-06-02 15:52:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Orange/White,49.28711377,1.352104604
21503,A664545,Crimson,2013-11-13 16:01:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby,47.39756834,1.842661599
21504,A676309,Snickers,2014-04-18 12:03:00,Transfer,Partner,Dog,Intact Male,Labrador Retriever Mix,Brown,48.10564233,2.44795483
21505,A703363,Helen,2015-07-08 17:20:00,Adoption,,Cat,Spayed Female,Siamese Mix,Lynx Point,30.26635435,1.596816009
21506,A715516,,2015-11-14 12:34:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby,31.74829492,1.596816009
21507,A688004,Milly,2014-09-16 18:01:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Orange Tabby,49.19300598,1.728481239
21508,A700097,Goliath,2015-05-02 18:38:00,Adoption,,Dog,Neutered Male,Labrador Retriever/Boxer,Tan/White,33.83560452,1.959760051
21509,A665744,Lulu,2013-10-27 17:07:00,Adoption,Foster,Dog,Spayed Female,Boxer Mix,Fawn/White,32.79528884,1.6725662
21510,A717572,Parsnip,2015-12-15 18:02:00,Adoption,,Cat,Neutered Male,Domestic Medium Hair/Siamese,Lynx Point,48.17323652,1.596816009
21511,A704686,Lonna,2015-08-25 15:13:00,Transfer,Partner,Dog,Spayed Female,Labrador Retriever Mix,Brown/White,41.80763362,2.22198504
21512,A664362,Cowboy,2014-01-18 19:13:00,Adoption,,Dog,Neutered Male,Rottweiler,Black/Brown,31.13311502,2.355591419
21513,A720481,Achilles,2016-02-15 0:00:00,Transfer,Partner,Dog,Intact Male,Border Collie Mix,Black,37.35225124,1.959760051
21514,A674999,,2014-03-25 16:58:00,Adoption,,Dog,Neutered Male,Cardigan Welsh Corgi Mix,Tan/White,32.80461588,1.959760051
21515,A716135,Sadie,2015-12-08 14:00:00,Transfer,Partner,Dog,Intact Female,Redbone Hound Mix,Red,29.4643466,2.355591419
21516,A703607,,2015-06-25 15:32:00,Adoption,,Cat,Spayed Female,Domestic Medium Hair Mix,Blue,36.83691214,1.475180238
21517,A697734,,2015-03-03 17:16:00,Adoption,,Cat,Spayed Female,Domestic Medium Hair Mix,Calico,55.67456156,1.596816009
21518,A664468,Jesse,2014-03-04 12:17:00,Adoption,Foster,Dog,Neutered Male,Chesa Bay Retr Mix,Tan/White,48.10146192,1.959760051
21519,A701629,,2015-05-02 15:14:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,31.70789229,1.463592192
21520,A696807,Hercules,2015-02-16 17:24:00,Adoption,,Dog,Neutered Male,German Shepherd Mix,Tricolor,40.64469242,1.773136415
21521,A710879,Handsom,2015-09-18 15:22:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,41.88936995,2.22198504
21522,A695907,Bella,2015-01-26 16:46:00,Adoption,,Dog,Spayed Female,Border Collie Mix,Tricolor,47.38227389,1.596816009
21524,A696407,Fiona,2015-02-12 14:05:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Tricolor,29.22055075,2.121351779
21525,A663180,Rocky,2013-10-30 12:00:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby,38.83284031,1.596816009
21526,A703330,Sonic,2015-05-29 15:19:00,Transfer,Partner,Dog,Neutered Male,Pomeranian Mix,Red,35.14847961,2.22198504
21527,A711051,,2015-09-01 12:48:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Tortie,31.91514144,2.121351779
21528,A649802,Fat Boy,2015-10-12 18:59:00,Return_to_owner,,Dog,Intact Male,Rottweiler,Black/Tan,27.67695271,2.121351779
21529,A719119,Ginger,2016-01-17 18:00:00,Adoption,,Dog,Spayed Female,Australian Kelpie Mix,Black/Tan,47.72505744,1.959760051
21530,A691650,Goldielux,2014-11-08 10:48:00,Return_to_owner,,Dog,Spayed Female,Siberian Husky Mix,Tricolor,35.77651612,2.485605934
21531,A712990,Hanna,2015-12-12 17:54:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Silver Tabby/White,53.04597653,1.6725662
21532,A686978,,2014-08-30 9:00:00,Transfer,SCRP,Cat,Intact Male,Siamese Mix,Seal Point,41.92793902,1.773136415
21533,A719570,Jimmy,2016-02-21 0:00:00,Transfer,Partner,Dog,Neutered Male,Pit Bull Mix,Blue/White,26.39040535,1.896363319
21534,A709196,,2015-08-06 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Black,54.19006278,1.728481239
21535,A666425,Leyla,2013-11-11 12:43:00,Return_to_owner,,Dog,Spayed Female,Border Collie/Labrador Retriever,Chocolate,36.44507887,1.959760051
21536,A679782,Sunshine,2014-07-02 14:39:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Blue Tabby,25.51831201,2.121351779
21537,A702462,Pinta,2015-05-16 15:35:00,Return_to_owner,,Dog,Spayed Female,Australian Shepherd Mix,White/Tan,30.52355441,1.919340119
21538,A674550,Chico,2014-12-04 10:42:00,Euthanasia,Rabies Risk,Dog,Neutered Male,American Bulldog/Pit Bull,White/Black,39.63946751,1.959760051
21539,A666641,,2013-11-08 14:47:00,Transfer,SCRP,Cat,Intact Female,Domestic Medium Hair Mix,Torbie,44.45401508,1.6725662
21540,A680548,Calamari,2014-06-08 17:05:00,Adoption,,Dog,Neutered Male,Great Pyrenees Mix,White,53.38423036,1.596816009
21541,A711593,Ryland,2015-09-21 15:55:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Orange Tabby,28.51910613,1.475180238
21542,A670992,,2014-01-19 17:33:00,Transfer,SCRP,Cat,Unknown,Domestic Shorthair Mix,Black,45.83320422,2.22198504
21543,A684496,Rosie,2014-12-31 11:50:00,Adoption,,Dog,Spayed Female,Labrador Retriever Mix,Black/White,46.66897553,1.871002907
21544,A718177,Charlie Roge,2015-12-23 18:38:00,Return_to_owner,,Dog,Neutered Male,Border Collie Mix,Black,44.51661436,2.121351779
21545,A698647,Shadow,2015-03-29 17:22:00,Adoption,,Dog,Neutered Male,Miniature Pinscher Mix,Black/Brown,32.39408132,1.959760051
21546,A615391,Molly,2013-10-11 13:34:00,Return_to_owner,,Dog,Spayed Female,German Shepherd Mix,Black/Tan,29.60228315,2.121351779
21547,A668501,Petey,2013-12-09 15:47:00,Adoption,,Dog,Neutered Male,Miniature Poodle Mix,White,40.70721999,2.121351779
21548,A664499,,2013-10-15 13:56:00,Transfer,Partner,Dog,Intact Female,Australian Cattle Dog Mix,Tricolor,44.23239008,2.121351779
21549,A704568,Maggie,2015-07-20 17:05:00,Adoption,,Dog,Spayed Female,Labrador Retriever Mix,Tan,55.22486926,2.405198492
21550,A688459,,2014-11-26 16:41:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby,27.05693401,1.596816009
21551,A674024,Gertrude,2014-03-28 10:01:00,Adoption,Foster,Dog,Spayed Female,Chihuahua Longhair Mix,Cream,44.19996265,1.596816009
21552,A666242,Jazz,2013-11-04 18:30:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,39.0306305,1.596816009
21553,A698668,Roxy,2015-03-17 18:28:00,Return_to_owner,,Dog,Spayed Female,Australian Cattle Dog/Dachshund,Tricolor/Blue Merle,45.7504829,2.121351779
21554,A693165,Fern,2015-10-22 11:57:00,Euthanasia,Suffering,Dog,Spayed Female,Jack Russell Terrier Mix,White/Brown,15.54544556,2.603518782
21555,A674348,,2014-03-13 14:21:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Calico,53.63168711,1.810477401
21556,A670174,Otto,2014-01-22 17:20:00,Died,In Surgery,Dog,Neutered Male,Pit Bull Mix,Tan/White,46.95308884,2.121351779
21557,A516259,Coco,2016-02-01 11:16:00,Adoption,,Dog,Spayed Female,Pit Bull,Black/White,34.69999068,2.519296951
21558,A686836,Bishop,2014-09-21 16:09:00,Transfer,Partner,Dog,Intact Male,Pit Bull Mix,White/Brown Brindle,24.98865208,2.22198504
21559,A710310,Mindy,2015-08-31 11:56:00,Transfer,Partner,Dog,Spayed Female,Labrador Retriever Mix,Buff,29.97975365,1.842661599
21560,A692163,Maggie,2014-11-19 17:02:00,Adoption,,Dog,Spayed Female,Border Terrier Mix,Brown,40.52175994,1.959760051
21561,A670095,Chinook,2014-01-20 12:15:00,Transfer,Partner,Dog,Neutered Male,German Shepherd/Alaskan Malamute,White,45.9383396,2.355591419
21562,A710174,Hendrix,2015-08-29 12:29:00,Return_to_owner,,Dog,Neutered Male,Boston Terrier Mix,Black Brindle/White,26.32624114,2.485605934
21563,A718744,Bully,2016-01-06 19:01:00,Return_to_owner,,Dog,Intact Male,Rottweiler Mix,Black/Tan,38.16725053,1.959760051
21564,A678166,Rango,2014-05-26 19:13:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tan/White,27.44696693,1.959760051
21565,A663864,Bella,2013-10-08 18:26:00,Return_to_owner,,Dog,Spayed Female,American Bulldog Mix,White/Brown,24.11930977,1.959760051
21566,A678890,Meera,2014-07-01 17:33:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Tortie/White,47.45637531,1.596816009
21567,A706207,Jake,2015-10-11 16:32:00,Return_to_owner,,Dog,Neutered Male,Labrador Retriever Mix,Yellow,54.50694738,2.29626753
21568,A685092,,2014-08-02 9:49:00,Euthanasia,Suffering,Cat,Intact Female,Domestic Shorthair Mix,Gray/White,41.19549704,1.842661599
21569,A690707,Bobby,2015-09-12 16:52:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,23.73606719,1.959760051
21570,A703467,,2015-05-25 10:33:00,Euthanasia,Suffering,Cat,Unknown,Domestic Shorthair Mix,Cream Tabby,31.06025259,1.463592192
21571,A666163,,2013-11-03 17:43:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby,13.36008208,1.596816009
21572,A711417,Chavez,2015-09-24 12:29:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Blue/White,51.16464875,2.670780483
21573,A700901,Austin,2015-04-21 14:34:00,Return_to_owner,,Dog,Neutered Male,Lhasa Apso Mix,White/Brown,55.31856728,2.549821365
21574,A677589,,2014-04-26 17:04:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Brown Tabby,30.10054701,1.249109466
21575,A711362,Oscar,2015-11-11 13:37:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,34.21733563,1.6725662
21576,A707013,Mo,2015-07-09 11:32:00,Return_to_owner,,Dog,Spayed Female,Border Collie,Black/White,19.57368092,2.405198492
21577,A689623,Jewel,2014-10-11 16:13:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,Tan/White,46.68394106,2.22198504
21578,A692247,King,2014-12-04 17:26:00,Transfer,Partner,Dog,Neutered Male,Plott Hound/Labrador Retriever,Brown Brindle/White,64.54557846,1.959760051
21579,A683752,,2014-07-15 10:55:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Gray/White,13.83561048,1.133804641
21580,A692911,Lincoln,2014-12-07 19:07:00,Adoption,,Dog,Neutered Male,Australian Shepherd Mix,Brown Merle,35.29099213,1.959760051
21581,A698851,,2015-04-04 14:07:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Black/Tan,35.6867929,2.22198504
21582,A664473,Arthur,2013-10-11 11:52:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby,45.50240074,2.549821365
21583,A701695,,2015-05-07 18:19:00,Adoption,,Dog,Neutered Male,Pit Bull Mix,Chocolate/White,28.89036242,1.6725662
21584,A667079,Simon,2013-11-21 13:48:00,Transfer,Partner,Dog,Neutered Male,Chihuahua Shorthair Mix,Chocolate/White,33.57854439,2.44795483
21585,A684660,,2014-07-27 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Torbie,35.08963488,1.6725662
21586,A707626,Joshua,2015-07-27 18:45:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Blue/White,36.91676911,1.6725662
21587,A681306,Rosie,2014-06-28 14:41:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black,27.11858554,2.405198492
21588,A681921,Ben,2014-07-04 18:41:00,Transfer,Partner,Dog,Neutered Male,Labrador Retriever/Pit Bull,Brown Brindle/White,45.42456623,1.773136415
21589,A666980,Donald,2013-12-23 17:06:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black/White,39.74034839,1.6725662
21590,A355753,Elijah,2015-09-30 16:48:00,Return_to_owner,,Dog,Neutered Male,Beagle Mix,Tricolor,40.20784409,2.57775254
21591,A710726,Zara,2015-10-24 18:17:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Torbie,31.49748887,1.596816009
21592,A685102,,2014-08-03 9:00:00,Transfer,SCRP,Cat,Neutered Male,Domestic Shorthair Mix,Black/White,34.97055855,2.29626753
21593,A588789,Austin,2015-05-31 0:00:00,Transfer,Partner,Dog,Neutered Male,Border Collie Mix,Chocolate/White,25.81767482,2.29626753
21594,A637358,Achilles,2014-11-22 14:59:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,38.5240185,2.121351779
21595,A692478,Teddy,2016-01-26 15:47:00,Adoption,Foster,Dog,Neutered Male,Pit Bull Mix,Fawn,49.44434518,2.22198504
21596,A714167,,2015-10-20 9:00:00,Transfer,SCRP,Cat,Unknown,Domestic Shorthair Mix,Blue/White,19.99328726,2.121351779
21597,A700246,,2015-04-11 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Calico,48.1721448,1.959760051
21598,A677843,Feather,2014-05-25 10:48:00,Transfer,Partner,Dog,Intact Female,Siberian Husky Mix,White/Tan,39.38754472,1.959760051
21599,A666626,,2013-11-09 16:56:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Calico,47.07473678,1.596816009
21600,A681479,,2014-06-22 12:34:00,Transfer,Partner,Dog,Intact Male,Plott Hound/Labrador Retriever,Tricolor,43.23254239,1.596816009
21601,A705682,,2015-06-22 18:38:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Chocolate,30.64272523,1.596816009
21602,A677593,,2014-04-26 17:59:00,Transfer,Partner,Dog,Intact Female,Labrador Retriever Mix,Black,27.84494166,1.6725662
21603,A715071,Major,2015-11-02 14:04:00,Return_to_owner,,Dog,Intact Male,Pit Bull Mix,Blue/Tan,31.93780438,1.596816009
21604,A666749,Lucy,2013-11-16 18:33:00,Adoption,,Dog,Spayed Female,Dachshund Mix,White/Red Merle,33.78325188,1.773136415
21605,A632814,King,2013-12-21 11:39:00,Euthanasia,Aggressive,Dog,Neutered Male,Pit Bull,White/Black,42.59419874,2.29626753
21606,A688885,Izzy,2014-10-07 16:23:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,55.2473449,1.810477401
21607,A700631,Chula,2015-04-17 17:06:00,Transfer,Partner,Dog,Unknown,Pit Bull Mix,Brown Brindle,46.56336497,1.6725662
21608,A695798,Jim,2015-01-23 12:34:00,Euthanasia,Suffering,Cat,Neutered Male,Domestic Shorthair Mix,Orange,59.56838604,1.919340119
21609,A652030,Billy Bob,2013-11-01 15:09:00,Transfer,Partner,Dog,Neutered Male,Labrador Retriever Mix,Black/White,43.47547633,2.121351779
21610,A705062,,2015-06-21 14:24:00,Transfer,Partner,Dog,Intact Male,Pit Bull Mix,Brown/White,37.32383742,1.959760051
21611,A718626,Black,2016-01-26 13:13:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Black,38.22305621,2.121351779
21612,A718906,Sponge,2016-01-13 17:22:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,60.3491297,1.773136415
21613,A705997,Nickel,2015-07-03 12:23:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Blue,22.56507978,1.596816009
21614,A698158,Millie,2015-03-10 17:17:00,Adoption,,Dog,Spayed Female,Plott Hound Mix,Brown Brindle/White,37.537566,1.596816009
21615,A700747,,2015-04-20 14:21:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,46.51451078,1.416246109
21616,A670697,Rj,2014-01-15 14:25:00,Adoption,,Dog,Neutered Male,Papillon Mix,Tan/White,21.31761969,1.959760051
21617,A704998,Daisy,2015-07-12 18:40:00,Return_to_owner,,Dog,Spayed Female,Anatol Shepherd Mix,Tan,50.97385979,1.940364895
