,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Adopted
24650,A687254,Caesar,2014-09-03 13:52:00,Transfer,Partner,Dog,Neutered Male,1 year,Miniature Schnauzer/Miniature Poodle,Gray,0
24651,A707621,,2015-07-15 16:13:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Brown Tabby,0
24652,A718750,Lucy,2016-01-10 17:40:00,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever/Great Pyrenees,Black/White,1
24653,A686903,Oliver,2014-09-04 14:21:00,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black,0
24654,A674376,Bandido,2014-03-13 11:20:00,Return_to_owner,,Dog,Neutered Male,1 year,Labrador Retriever/Beagle,White/Tan,0
24655,A700693,Misty,2015-05-24 17:23:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Blue Tabby,1
24656,A700586,,2015-04-16 15:08:00,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair Mix,Black/White,0
24657,A682586,Finley,2014-06-30 14:31:00,Return_to_owner,,Dog,Spayed Female,2 years,Staffordshire,Black/White,0
24658,A690215,,2014-10-27 9:00:00,Transfer,SCRP,Cat,Neutered Male,2 years,Siamese Mix,Blue Point,0
24659,A709274,Symphonia,2015-08-11 12:44:00,Return_to_owner,,Dog,Spayed Female,1 year,Black Mouth Cur Mix,Fawn,0
24660,A706871,,2015-07-04 0:00:00,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Calico,0
24661,A670692,Paully,2014-01-21 12:45:00,Transfer,Partner,Dog,Neutered Male,1 year,Chihuahua Shorthair/Australian Cattle Dog,White/Brown,0
24662,A674708,Lucky,2015-04-22 11:08:00,Euthanasia,Behavior,Dog,Neutered Male,2 years,American Pit Bull Terrier Mix,White/Tan,0
24663,A679896,,2014-06-07 14:16:00,Euthanasia,Suffering,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby,0
24664,A712235,Bella,2015-09-25 18:55:00,Return_to_owner,,Dog,Spayed Female,4 years,Pit Bull Mix,White/Tan,0
24665,A688401,Buddy,2014-10-06 14:02:00,Transfer,Partner,Dog,Neutered Male,3 years,Cardigan Welsh Corgi Mix,Brown,0
24666,A677775,,2014-04-29 13:38:00,Transfer,Partner,Cat,Intact Male,6 days,Domestic Shorthair Mix,Orange Tabby,0
24667,A665223,Boss,2013-10-16 11:24:00,Transfer,Partner,Dog,Intact Male,1 year,Golden Retriever,Gold/Buff,0
24668,A677088,,2014-06-07 14:06:00,Euthanasia,Suffering,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby,0
24669,A671334,Mowgli,2014-01-29 15:06:00,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby,0
24670,A674275,Luna,2014-03-20 14:42:00,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Black/Tan,1
24671,A680986,Ebony,2014-07-05 18:08:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black,1
24672,A701950,Concho,2015-05-06 19:18:00,Return_to_owner,,Dog,Spayed Female,4 years,Dachshund/Bull Terrier,Black/White,0
24673,A682136,Titan,2014-07-06 15:39:00,Return_to_owner,,Dog,Neutered Male,3 years,Bulldog Mix,Brown Brindle/White,0
24674,A676619,,2014-04-12 17:17:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Tortie,0
24675,A717918,Blueberry,2015-12-28 17:40:00,Return_to_owner,,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Black/White,0
24676,A693367,Jojo,2015-04-13 17:35:00,Adoption,,Dog,Neutered Male,2 years,Miniature Poodle Mix,Apricot,1
24677,A677047,Terra,2014-04-22 11:21:00,Transfer,Partner,Dog,Intact Male,3 years,Shih Tzu,White/Black,0
24678,A719599,,2016-01-28 17:01:00,Adoption,,Dog,Neutered Male,1 year,Miniature Poodle/Maltese,White,1
24679,A714304,Alana,2015-10-29 16:24:00,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black,0
24680,A692371,,2014-11-25 18:41:00,Transfer,SCRP,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Torbie/White,0
24681,A684488,Mikey,2014-09-24 12:56:00,Return_to_owner,,Dog,Neutered Male,2 years,Australian Shepherd/Pit Bull,Black Brindle/White,0
24682,A687734,,2014-09-09 15:38:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby,0
24683,A715010,Boxochocolat,2015-12-30 11:12:00,Transfer,Partner,Dog,Spayed Female,2 years,Shih Tzu Mix,Gray/Tan,0
24684,A679345,Lana,2014-05-24 12:13:00,Adoption,,Dog,Spayed Female,1 year,Belgian Malinois Mix,Tan/Black,1
24685,A694818,Bubbles,2015-04-12 10:51:00,Return_to_owner,,Dog,Spayed Female,6 years,Pit Bull Mix,Tan,0
24686,A690158,,2014-10-20 9:00:00,Transfer,SCRP,Cat,Intact Male,1 year,Domestic Shorthair Mix,Blue,0
24687,A704262,,2015-06-07 18:55:00,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Blue,1
24688,A714195,Sandy,2015-10-20 19:01:00,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Tan/White,1
24689,A666970,Happy,2013-11-29 17:15:00,Adoption,,Dog,Neutered Male,7 years,Chihuahua Shorthair Mix,Black,1
24690,A700243,Wynken,2015-04-30 9:59:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby,1
24691,A664760,,2013-10-15 18:37:00,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby/White,1
24692,A679216,Grover,2014-05-18 12:05:00,Return_to_owner,,Dog,Neutered Male,6 years,Australian Shepherd Mix,Tricolor/Black,0
24693,A718895,Warf,2016-01-10 12:19:00,Return_to_owner,,Cat,Neutered Male,12 years,Domestic Shorthair Mix,Blue,0
24694,A662377,Bug,2013-10-29 12:01:00,Adoption,Foster,Cat,Neutered Male,4 months,Domestic Medium Hair Mix,Black/White,1
24695,A678396,Puddin',2014-07-30 11:37:00,Adoption,Foster,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Blue Tabby/White,1
24696,A677043,Tilly May,2014-04-24 15:22:00,Transfer,Partner,Dog,Intact Female,7 months,Border Collie Mix,Tricolor/White,0
24697,A676464,Byron,2014-05-02 15:03:00,Adoption,,Dog,Neutered Male,7 years,Chihuahua Shorthair/Cardigan Welsh Corgi,Chocolate/White,1
24698,A667526,Alley,2013-12-14 19:14:00,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Black,1
24699,A664176,,2013-10-06 13:37:00,Transfer,Partner,Dog,Intact Female,5 months,Labrador Retriever/Basset Hound,Black,0
24700,A677408,Ashara,2014-05-25 18:15:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby,1
24701,A684652,Satusma,2014-07-28 14:41:00,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby/White,0
24702,A664258,Sylvio,2013-10-01 12:27:00,Return_to_owner,,Dog,Neutered Male,7 years,Weimaraner Mix,Silver,0
24703,A715797,,2015-11-11 11:38:00,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby,0
24704,A696806,Davis,2015-02-17 19:02:00,Adoption,,Dog,Neutered Male,8 months,Dachshund Mix,Brown/White,1
24705,A710238,,2015-08-20 12:16:00,Transfer,Partner,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Brown Tabby,0
24706,A688253,Olive,2014-09-21 17:43:00,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black,1
24707,A709467,Little Dog,2015-10-17 17:28:00,Return_to_owner,,Dog,Neutered Male,6 years,Silky Terrier/Yorkshire Terrier,Silver/Red,0
24708,A678731,Tiger,2014-05-19 18:21:00,Return_to_owner,,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black,0
24709,A692275,Bo Bo,2014-11-20 17:07:00,Return_to_owner,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,White/Brown,0
24710,A710116,,2015-08-18 12:56:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black,0
24711,A693709,Roxy,2014-12-29 14:08:00,Adoption,,Dog,Spayed Female,10 months,Pointer Mix,Brown/White,1
24712,A704303,Koko,2015-06-09 16:49:00,Euthanasia,Aggressive,Dog,Intact Female,1 year,Queensland Heeler Mix,Red Merle,0
24713,A675643,Maxine,2014-03-31 12:36:00,Return_to_owner,,Dog,Spayed Female,2 years,Border Collie Mix,Black/White,0
24714,A687919,,2014-09-19 9:01:00,Euthanasia,Suffering,Cat,Intact Female,1 month,Domestic Longhair Mix,Black,0
24715,A716850,Samson,2015-12-04 12:23:00,Transfer,Partner,Cat,Intact Male,4 months,Domestic Shorthair Mix,Orange Tabby,0
24716,A665656,,2013-10-23 17:30:00,Transfer,Partner,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby,0
24717,A687963,,2014-09-29 16:53:00,Adoption,,Dog,Spayed Female,2 months,Australian Cattle Dog/Pit Bull,Black/White,1
24718,A696382,Izzy,2015-08-01 12:18:00,Adoption,,Dog,Spayed Female,2 years,Pit Bull Mix,Black/White,1
24719,A711459,Hershey,2015-09-20 15:53:00,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever Mix,Chocolate/White,1
24720,A672295,,2014-02-08 14:32:00,Transfer,SCRP,Cat,Intact Male,6 years,Domestic Longhair Mix,Brown Tabby,0
24721,A695347,Brownie,2015-01-22 12:53:00,Return_to_owner,,Dog,Neutered Male,2 years,German Shepherd Mix,Tan/Black,0
24722,A669948,Patches,2014-01-03 12:46:00,Adoption,,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Calico,1
24723,A710978,,2015-08-31 13:30:00,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair Mix,Blue Tabby,0
24724,A714768,,2015-11-01 14:24:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White,0
24725,A664296,Mercutio,2013-10-12 11:11:00,Transfer,Partner,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Brown Tabby,0
24726,A703416,Marley,2015-05-26 16:58:00,Return_to_owner,,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black,0
24727,A686416,Lady,2014-08-30 17:16:00,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever/Great Dane,Black/White,1
24728,A694415,Jackson,2015-01-06 18:57:00,Return_to_owner,,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Orange Tabby,0
24729,A675805,,2014-04-05 17:34:00,Adoption,,Dog,Spayed Female,1 year,Siberian Husky Mix,Sable/Tan,1
24730,A666170,,2013-11-03 17:44:00,Adoption,,Dog,Spayed Female,4 months,Chihuahua Shorthair Mix,Black/White,1
24731,A669394,Cha Cha,2014-01-30 11:02:00,Adoption,Foster,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Brown Tabby,1
24732,A648948,Amazon,2014-07-04 17:22:00,Return_to_owner,,Dog,Spayed Female,5 years,Pit Bull Mix,White/Tan,0
24733,A683385,Ana,2014-07-16 17:16:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black/White,1
24734,A719068,Marty,2016-01-31 0:00:00,Transfer,Partner,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Brown,0
24735,A684455,Jimmy Page,2014-07-24 13:38:00,Return_to_owner,,Dog,Intact Male,4 years,Miniature Schnauzer Mix,Silver/Tan,0
24736,A701254,,2015-04-26 15:33:00,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Torbie/White,0
24737,A708431,Jean,2015-09-21 15:54:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black,0
24738,A689910,Ella,2014-10-21 16:20:00,Transfer,Partner,Dog,Spayed Female,1 year,Boxer Mix,Brown/White,0
24739,A478206,Kobe,2015-08-24 17:23:00,Return_to_owner,,Dog,Neutered Male,8 years,Miniature Schnauzer Mix,Black,0
24740,A713387,Rocky,2016-01-16 12:10:00,Return_to_owner,,Dog,Neutered Male,1 year,Pit Bull Mix,White/Blue,0
24741,A713762,Reno,2015-10-19 17:35:00,Adoption,,Dog,Neutered Male,8 months,Queensland Heeler Mix,Black/Blue Tick,1
24742,A693479,Kiki,2014-12-13 17:33:00,Adoption,,Dog,Spayed Female,4 years,Flat Coat Retriever/Labrador Retriever,Black,1
24743,A665426,Silka,2013-11-16 17:09:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black,1
24744,A665147,,2013-10-14 15:03:00,Transfer,Partner,Dog,Intact Female,1 year,Dachshund Mix,Brown/White,0
24745,A697282,Dez,2015-04-14 16:43:00,Adoption,,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black/White,1
24746,A694853,,2015-01-05 18:17:00,Died,In Kennel,Dog,Intact Female,3 months,Pit Bull/Labrador Retriever,Brown Brindle,0
24747,A712528,Reeses,2015-10-06 10:47:00,Died,In Foster,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Black,0
24748,A663452,,2013-10-28 17:27:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,White,1
24749,A648685,Hog,2015-09-20 17:06:00,Return_to_owner,,Dog,Neutered Male,4 years,Pit Bull Mix,Brown Brindle/White,0
24750,A713521,Pluto,2015-10-12 12:15:00,Transfer,Partner,Dog,Intact Male,8 months,Labrador Retriever/German Shepherd,Brown/White,0
24751,A706332,Cottontail,2015-08-30 16:25:00,Adoption,Offsite,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby,1
24752,A607107,Bo,2013-11-16 12:52:00,Return_to_owner,,Dog,Neutered Male,3 years,Labrador Retriever Mix,Yellow,0
24753,A685020,Hadley,2014-08-09 16:16:00,Transfer,Partner,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black,0
24754,A670785,Mu����eca,2014-10-20 12:32:00,Adoption,,Dog,Spayed Female,1 year,Siberian Husky Mix,Gray/White,1
24755,A687203,,2014-09-03 9:00:00,Transfer,SCRP,Cat,Intact Female,6 months,Domestic Shorthair Mix,Calico,0
24756,A666515,Lamb Chop,2013-11-03 18:36:00,Return_to_owner,,Dog,Neutered Male,6 years,Maltese/Miniature Poodle,White,0
24757,A700076,Debo,2015-04-12 17:05:00,Transfer,Partner,Dog,Neutered Male,1 year,Australian Cattle Dog Mix,White/Tricolor,0
24758,A674479,,2014-03-18 18:08:00,Transfer,Partner,Dog,Spayed Female,2 years,Maltese/Miniature Poodle,White,0
24759,A684777,Pingpong,2014-08-02 17:04:00,Adoption,,Cat,Neutered Male,2 years,Siamese Mix,Seal Point,1
24760,A695604,Riley,2015-01-22 18:49:00,Return_to_owner,,Dog,Neutered Male,5 months,Chihuahua Shorthair Mix,Brown/White,0
24761,A715698,Gilbert,2015-11-29 18:26:00,Adoption,,Dog,Neutered Male,7 years,Pit Bull Mix,Chocolate/White,1
24762,A719531,,2016-01-26 12:41:00,Euthanasia,Suffering,Cat,Neutered Male,15 years,Domestic Shorthair Mix,Blue/White,0
24763,A707265,Daisy,2015-07-10 18:10:00,Return_to_owner,,Dog,Spayed Female,2 years,Chow Chow Mix,Cream,0
24764,A714259,,2015-10-20 0:00:00,Transfer,Partner,Cat,Unknown,1 week,Domestic Shorthair Mix,Brown Tabby,0
24765,A675053,Peanut,2014-03-26 17:36:00,Adoption,,Dog,Neutered Male,4 months,Labrador Retriever Mix,Tan,1
24766,A699882,Betty,2015-04-10 19:12:00,Adoption,,Dog,Spayed Female,2 years,American Bulldog Mix,Brown/White,1
24767,A701784,Bailey,2015-05-08 17:21:00,Adoption,,Dog,Spayed Female,3 months,Pit Bull Mix,Brown Brindle/White,1
24768,A669487,Kiowa,2013-12-22 15:07:00,Return_to_owner,,Dog,Spayed Female,3 years,Labrador Retriever/Boxer,Tan,0
24769,A710613,,2015-08-26 9:00:00,Transfer,SCRP,Cat,Intact Female,4 months,Domestic Medium Hair Mix,Brown Tabby/White,0
24770,A711403,Annie,2015-09-10 15:45:00,Adoption,,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Tan/White,1
24771,A700015,Nookie,2015-04-08 12:25:00,Return_to_owner,,Dog,Spayed Female,1 year,Miniature Schnauzer,Black/White,0
24772,A668375,,2013-12-05 15:53:00,Transfer,SCRP,Cat,Unknown,5 months,Domestic Shorthair Mix,White/Black,0
24773,A683516,Drew,2014-07-19 13:07:00,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby,0
24774,A694570,Walter,2015-02-05 7:47:00,Adoption,Foster,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby/White,1
24775,A715307,Cowboy,2015-11-09 18:13:00,Adoption,,Dog,Neutered Male,7 years,Labrador Retriever Mix,Chocolate,1
24776,A681864,Raton,2014-06-26 8:57:00,Transfer,Partner,Dog,Neutered Male,3 months,Chihuahua Shorthair Mix,Tan/White,0
24777,A715141,Crunch,2015-12-10 16:50:00,Return_to_owner,,Dog,Neutered Male,6 months,Neapolitan Mastiff Mix,Fawn,0
24778,A717006,,2015-12-06 14:02:00,Transfer,Partner,Dog,Neutered Male,2 months,Plott Hound Mix,Brown Brindle/White,0
24779,A677752,King,2014-04-29 11:31:00,Return_to_owner,,Dog,Intact Male,2 years,Pit Bull Mix,Black,0
24780,A707325,,2015-07-16 15:57:00,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Calico,0
24781,A717285,Marty,2015-12-05 18:25:00,Return_to_owner,,Dog,Intact Male,3 years,Boston Terrier,Black Brindle/White,0
24782,A675480,Boots,2014-03-28 9:28:00,Euthanasia,Suffering,Cat,Intact Male,10 years,Domestic Shorthair Mix,Black/White,0
24783,A667836,,2013-11-23 15:51:00,Euthanasia,Suffering,Cat,Neutered Male,9 years,Siamese Mix,Seal Point,0
24784,A697916,Fritzy,2015-03-07 12:23:00,Transfer,Partner,Dog,Intact Female,5 months,Dutch Shepherd Mix,Tricolor,0
24785,A704063,Bubba,2015-06-04 18:32:00,Return_to_owner,,Dog,Neutered Male,2 years,Chow Chow/Labrador Retriever,Red,0
24786,A709078,Piglet,2015-08-21 13:01:00,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Blue Tabby/White,0
24787,A712216,,2015-09-20 9:00:00,Transfer,SCRP,Cat,Unknown,2 years,Domestic Longhair Mix,Orange Tabby,0
24788,A686021,Stanley,2014-08-20 15:33:00,Euthanasia,Suffering,Dog,Intact Male,6 months,Pit Bull Mix,Blue/White,0
24789,A649365,Barley,2014-05-04 16:46:00,Adoption,Foster,Dog,Neutered Male,2 years,Pit Bull Mix,Black/White,1
24790,A680076,Dalton,2014-07-06 16:51:00,Adoption,,Dog,Neutered Male,1 year,Manchester Terrier/Beagle,Black/Brown,1
24791,A691932,Norton,2014-11-20 12:34:00,Transfer,Partner,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby/White,0
24792,A689533,Obie,2014-10-16 11:34:00,Transfer,Partner,Dog,Neutered Male,1 year,Australian Kelpie Mix,Black/Brown,0
24793,A701582,,2015-05-01 18:48:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby,0
24794,A682162,Gabby,2014-07-13 11:25:00,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Calico,1
24795,A665641,Dahlia,2013-10-27 14:57:00,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Calico,0
24796,A678907,Tyron,2014-07-11 7:15:00,Adoption,Foster,Dog,Neutered Male,1 month,Labrador Retriever/Australian Shepherd,Tricolor,1
24797,A346884,Dolly,2015-08-11 13:44:00,Euthanasia,Suffering,Dog,Spayed Female,11 years,Bernese Mountain Dog,Tricolor,0
24798,A676669,Buttercup,2014-05-07 14:50:00,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,White/Gray,0
24799,A713158,Lucerito,2015-10-03 13:09:00,Euthanasia,Suffering,Dog,Intact Female,14 years,Chihuahua Shorthair Mix,White/Brown,0
24800,A683448,,2014-07-11 14:39:00,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Orange Tabby/White,0
24801,A708985,Abbie,2015-08-09 11:46:00,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby,0
24802,A677551,,2014-04-26 15:31:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Brown Tabby/White,0
24803,A707285,Bella,2015-07-31 16:25:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico,1
24804,A691743,Silly,2014-11-12 11:37:00,Transfer,Partner,Dog,Intact Female,2 years,Shih Tzu Mix,Tan,0
24805,A673629,Queenie,2014-03-12 15:49:00,Adoption,,Dog,Spayed Female,10 years,Yorkshire Terrier,Tan/Gray,1
24806,A711670,Daisy,2016-01-02 16:03:00,Adoption,,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Black/White,1
24807,A704478,Leana,2015-06-08 16:24:00,Transfer,Partner,Cat,Intact Female,1 year,Domestic Longhair Mix,Tortie,0
24808,A684816,Tejota,2014-09-03 14:53:00,Transfer,Partner,Dog,Neutered Male,11 months,Chihuahua Shorthair/Pug,Brown/Black,0
24809,A687394,,2014-09-08 18:04:00,Adoption,,Dog,Neutered Male,5 months,Cardigan Welsh Corgi/Cocker Spaniel,Black/Brown,1
24810,A650850,Mili,2015-10-16 12:14:00,Transfer,Partner,Dog,Intact Female,2 years,Pomeranian/Chihuahua Shorthair,Buff,0
24811,A711889,,2015-09-13 12:13:00,Transfer,Partner,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Blue/White,0
24812,A526144,Tiny,2015-07-02 11:46:00,Return_to_owner,,Dog,Neutered Male,8 years,St. Bernard Rough Coat,Tricolor,0
24813,A700551,Jasmine,2015-04-30 15:24:00,Adoption,,Dog,Spayed Female,3 months,Pointer/Pit Bull,Blue/White,1
24814,A716464,Daisy,2016-01-06 12:44:00,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White,1
24815,A638766,Barry,2015-10-29 11:54:00,Transfer,Partner,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Brown Tabby,0
24816,A682200,Peter,2014-06-27 13:17:00,Transfer,Partner,Cat,Intact Male,2 months,Domestic Medium Hair Mix,Black,0
24817,A683057,Lem Lem,2014-07-10 17:39:00,Adoption,,Dog,Spayed Female,9 years,Chihuahua Shorthair Mix,Black/Tan,1
24818,A676960,Derek,2014-07-08 13:57:00,Return_to_owner,,Dog,Neutered Male,1 year,Pit Bull Mix,Fawn/White,0
24819,A670728,,2014-01-16 17:50:00,Transfer,Partner,Dog,Intact Female,4 weeks,German Shepherd/Boxer,Sable/White,0
24820,A710512,Henry,2015-12-29 10:21:00,Adoption,Foster,Dog,Neutered Male,7 years,Dachshund Mix,Red,1
24821,A664608,Rosco,2013-10-28 17:44:00,Euthanasia,Behavior,Dog,Intact Male,3 years,Pit Bull Mix,White,0
24822,A670509,Dingo,2014-04-11 18:08:00,Adoption,,Dog,Neutered Male,1 year,Australian Cattle Dog Mix,Brown/White,1
24823,A700100,Trouble,2015-04-08 15:00:00,Return_to_owner,,Dog,Neutered Male,8 years,Dachshund Mix,Red,0
24824,A714775,Mimi,2015-11-01 0:00:00,Transfer,Partner,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Black/Tan,0
24825,A687663,,2014-09-08 16:55:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby,0
24826,A701780,Lacey,2015-06-08 17:20:00,Adoption,,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby,1
24827,A681346,Jon Snow,2014-06-29 15:48:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Brown Tabby,1
24828,A682949,Terra,2014-07-16 16:24:00,Died,In Foster,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Black/White,0
24829,A674203,Fluff,2014-03-14 17:22:00,Transfer,Partner,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Tortie,0
24830,A668229,,2014-01-07 11:39:00,Adoption,Foster,Dog,Spayed Female,2 months,Australian Shepherd Mix,White/Brown,1
24831,A703082,,2015-05-20 14:10:00,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Blue Tabby,0
24832,A703375,,2015-05-27 14:18:00,Transfer,Partner,Dog,Intact Female,5 years,Australian Cattle Dog Mix,Blue Merle,0
24833,A711072,Luigi,2015-09-25 19:16:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,White/Black,1
24834,A689305,Monte,2014-10-09 15:37:00,Adoption,,Cat,Neutered Male,2 months,Siamese Mix,Lynx Point,1
